0 151.4678099878761 0.0 763.3209459733819, 1 73.59879185854213 -112.76920874827822 768.255494130051, 2 -91.84455536565042 -119.27343250548219 356.13808575695543, 3 -412.99533075657075 -34.005633615817885 -16.1378654698766, 6 233.60701148520567 112.76845342305575 758.3864308681877, 7 446.68190289189965 102.98712075175274 374.0895987166159, 8 491.3694677643991 152.38669383794328 -22.060968635946097, 12 175.6687260012293 10.379840592108586 1046.3386879586149, 13 215.18688396617804 23.157042421547473 1287.927893351005, 14 291.7887478845352 -3.5087144695848167 1344.3095727329865, 15 287.0947227590936 -12.987050445674392 1470.3778612310084, 17 255.0197637819141 144.38524629015228 1223.3308911538977, 18 422.28226287301203 248.2804363068156 1071.1355563416078, 19 548.9493531782309 141.94071596311983 1003.0822695018361, 25 147.38055076648442 -107.93736891605712 1242.4752718854556, 26 296.96000954958276 -309.55549279947695 1134.4431430328736, 27 515.4796905541849 -244.71248492035022 1126.1511499274352, 
0 151.4678099878761 0.0 775.7038624700483, 1 73.72122401388927 -106.30277048092947 780.0231961765526, 2 -73.35993787586246 -125.38464077698669 369.04595173338214, 3 -393.89531146478544 -37.300420188276064 -15.46426537278137, 6 233.23971614649983 106.30203500301418 771.3845586477564, 7 445.3749896996248 90.98249741436636 388.407822348919, 8 471.2369096887714 148.18092131470004 -21.207559039052626, 12 184.1390206451628 14.319628830678099 1047.2139517227838, 13 235.95019069766292 20.020610175783887 1286.2795301638096, 14 304.86576145602135 -19.648056623133492 1338.4222447884101, 15 300.3766547747131 -29.3425014313769 1466.1295760775026, 17 313.0950670690273 134.14661628881169 1222.5075058216823, 18 437.8252540880384 204.4361324689286 1069.6458214314007, 19 538.4846378992672 62.982192660464484 1001.7289669128436, 25 147.49498401533646 -104.91538691575781 1242.5920552842015, 26 295.41110111515326 -328.80441669555046 1110.3518705482288, 27 509.79980297122563 -286.09066396055965 1100.7463683085061, 
0 151.4678099878761 0.0 781.8356448248917, 1 74.07443975736618 -87.64715020067655 791.3741435250322, 2 -92.0978785771835 -108.56971563031574 378.61938601407735, 3 -358.74386782829146 -11.032321019163533 -9.437739480346295, 6 232.1800801108085 87.64661181175606 772.0232209542435, 7 442.23552447815655 62.145006380283235 404.86071826365423, 8 468.76691723514904 126.4381941190006 -16.29799276658514, 12 193.2843823412298 12.036931455655669 1051.95767301155, 13 255.78462343517643 2.859040713757622 1284.048800228312, 14 307.6919533019127 -58.04149868974656 1335.190393840276, 15 302.9473507763987 -69.81967966689461 1464.730242257349, 17 368.4970811542621 97.41623019656224 1219.862481758723, 18 428.5498836189909 115.36474524772281 1041.0167866307581, 19 428.18596161378946 -66.90695455989584 950.4071444801257, 25 147.46387206602722 -105.73699909359853 1254.580283599121, 26 170.96783163883222 -388.03082128107735 1107.455777262734, 27 372.9551167200229 -418.51182889618644 1094.832539264923, 
0 160.93454811211865 0.0 794.4572648955173, 1 74.48457263306865 -65.98536605074864 802.9770575975331, 2 -92.16800853898603 -105.60650017501808 402.65707445155624, 3 -358.3016311668129 -15.94966709054674 -8.150306076635388, 6 250.19549656504608 65.9849624013834 785.7312456458092, 7 421.0586571062203 43.426493324802564 407.4373207075846, 8 468.34459327413396 122.72058167889321 -2.4329474070752894, 12 201.82683645436464 12.947825012153984 1051.1214353579528, 13 254.7200594474782 1.0179079983758896 1282.7584927912064, 14 290.79302147109314 -66.94566816200876 1332.820535061977, 15 284.96010373472507 -73.46848378260148 1460.2819642124182, 17 385.83243213476857 75.66394117035256 1218.4860923031629, 18 425.13039054953856 82.52735160335901 1027.5548415513158, 19 369.42182032902485 -97.68628348326527 950.4302934101577, 25 148.1832245282295 -86.74015845109248 1256.2434087747533, 26 172.72148012462563 -350.9821892648878 1109.3120988134956, 27 273.1355995394236 -393.4832151955438 1096.047091603289, 
0 160.93454811211816 0.0 800.5890472503605, 1 56.10341288416499 -49.08525352242468 814.6255080547768, 2 -92.18564116075079 -104.86146544253317 426.7842952799114, 3 -357.73062902973663 -22.298790444807224 -6.761467436337512, 6 268.3213877004855 49.084944707208614 786.2457595244622, 7 418.92551463798185 22.941925142806923 410.00705637500744, 8 466.5277202278539 106.72710164353697 1.0968755079335324, 12 206.01844789596578 18.120843809187342 1051.682963026507, 13 254.88403074215861 3.593488766679272 1282.2352476501, 14 282.0086894664053 -70.60735422853647 1329.294677681994, 15 278.98911307116845 -81.69563888922741 1455.5795187307233, 17 384.5264382736461 61.86833550362225 1217.4181205186885, 18 422.9164377523301 61.26676179212748 1014.2765683115362, 19 330.91005593219876 -116.10847264146642 950.253361835371, 25 130.48045178585517 -61.98792103411505 1258.1355412210228, 26 17.46632222427964 -309.9597781093924 1099.5825532807908, 27 204.9574606867622 -391.6212392469425 1096.009216046274, 
0 160.93454811211816 0.0 819.3169361671291, 1 56.340766088377066 -32.37036531087563 826.4786520399538, 2 -92.65072029591731 -85.21038271212288 448.6509841681167, 3 -303.65785702729505 9.536508801449429 23.24698931027376, 6 267.2137494302517 32.37020764274726 812.0540494744388, 7 397.40879528331135 -1.9537672931920298 413.24969543869804, 8 463.907943306729 83.66585915833377 6.333162588435471, 12 208.23692645371074 23.306008108758448 1064.7336315712798, 13 254.72256963576842 1.0573368063129323 1293.872038440124, 14 266.26236640952686 -81.5107989889552 1338.5738924158013, 15 259.27571794844357 -98.52577047262525 1463.5111172008005, 17 383.14421319964396 47.26747662423186 1216.3886158081382, 18 424.9000812343593 80.31569113530063 1027.3615874037187, 19 333.6411467568236 -84.05365797490774 950.3280377998567, 25 112.57243323826067 -36.21184823288317 1272.5937993890436, 26 -53.70426102301193 -218.03833462713953 1103.5793326881133, 27 69.02917164291631 -354.12056735003455 1097.624654650626, 
0 160.93454811211816 0.0 825.542556800252, 1 56.72961519145113 -4.986832357865028 825.682836911305, 2 -93.52888640477153 -48.10505256232527 456.3383754519688, 3 -231.0350696224265 67.48812861591162 60.85169138041624, 6 265.39913098352963 4.986836171770895 825.4022765819134, 7 376.1255202800008 -26.87308612852756 428.91371068056, 8 460.4821808658436 53.50972727209623 13.188265014842159, 12 190.09183010482673 34.84442475645771 1064.4627250492117, 13 234.10866990440002 4.7939120767490095 1293.5529275104868, 14 231.36176018368693 -83.70727398945809 1336.3284294500959, 15 231.34526462397218 -102.95513576561413 1459.968520703278, 17 399.42969231564683 18.37703530280328 1214.376524034154, 18 417.0433847256175 4.867830659545184 1013.1678694422399, 19 325.71927224417414 -177.03270393892925 950.0119120468065, 25 94.73099513645914 2.687890726526504 1275.851046945625, 26 -55.25102512812127 -109.11210718325695 1120.4814374690104, 27 -104.69584077968581 -313.554559636459 1099.3742260326364, 
0 160.93454811211816 0.0 824.8956891414706, 1 57.43224783751291 44.49396640233967 823.6440692552981, 2 -150.92628903591992 -14.30062141915279 451.5708451367395, 3 -174.36955790411304 93.15121394677828 67.46363545528618, 6 262.1202117971838 -44.49346216048414 826.1472948432674, 7 372.30354732366055 -67.24573514638656 445.7326145657551, 8 458.87705230879055 39.38018113569109 15.76528497761467, 12 213.04925385092932 44.602953378170724 1086.6851494985617, 13 234.4839997982594 11.21451527167703 1321.0580957951245, 14 202.5686244937237 -66.52504670001863 1374.3648840750898, 15 189.7968411498631 -83.50281953494218 1505.957804193803, 17 375.9249781069116 -28.991473375087054 1260.1190944116038, 18 350.14955066525914 -106.59480016000114 1022.5997972986336, 19 317.81392938043507 -269.81771792965344 949.0750386036216, 25 96.22972864038908 66.01418049013577 1293.2569046014628, 26 -57.48324634522584 48.085383498237285 1114.5519769428886, 27 -109.3983658062118 -147.97394236330558 1105.9728249228774, 
0 142.00107186363357 0.0 824.2488214826893, 1 57.71561977461781 64.4495859892835 822.4358479493715, 2 -151.80839592301837 8.994278986922225 448.08439630641203, 3 -174.66521696028943 100.09151499042852 65.34168620101616, 6 223.54099209618684 -64.44886009633474 826.0617745965633, 7 371.9873579447155 -70.58573858574843 445.5033230976459, 8 459.0461431361202 40.86864549295316 14.778799770599676, 12 166.04423491572203 38.407059410751586 1099.1065791597566, 13 173.16242016407662 -1.821448027977226 1332.910670689192, 14 118.28529923635901 -72.83474800210237 1385.9209895884496, 15 92.7031225476541 -85.85055933579858 1517.922144834015, 17 372.5648260614273 -64.48576931298463 1256.5877918855167, 18 345.1995503111801 -161.6351595754715 1020.7487032951315, 19 312.9787081988413 -326.5687118732905 948.2507919069286, 25 96.60350058479474 81.80724202834453 1293.9921805892773, 26 -58.54786362965947 123.05786578034261 1142.959538383435, 27 -111.9722694365121 -57.34421694925932 1109.2917272596947, 
0 142.00107186363357 0.0 822.5996788195207, 1 57.863137483927645 74.83807865161421 820.4944759109668, 2 -152.31034270343267 22.24981573639913 444.8194419455578, 3 -116.85179680348097 114.46883005558215 60.63680968541564, 6 222.95092113204888 -74.83735499277805 824.7048613714766, 7 370.02830112190196 -91.2798445925136 458.6583800934948, 8 456.0670961118606 14.644837943806323 19.113048769947, 12 183.18125635115186 41.77943730647708 1094.9989751754404, 13 173.66521036154126 9.787566108809116 1332.411754674304, 14 127.38946323596899 -58.29204190691709 1388.6690204577349, 15 112.10970071515368 -69.6284496882986 1520.5410588225586, 17 315.2769013906831 -81.923923867 1265.7677516242966, 18 278.62633171952956 -320.9828973980471 1038.6112257552513, 19 135.6686554917788 -417.22804330140804 1136.6875862802965, 25 58.26677747042258 103.26321525076303 1294.2207762607022, 26 -58.829249148037945 142.87359778049972 1142.3013621110777, 27 -112.39474273505965 -42.46850886470044 1108.2935149233642, 
0 123.06759561514924 0.0 852.2062068654672, 1 58.016063662641166 85.60744656599005 856.8519101112213, 2 -153.50905059343793 53.90559500992869 439.3115510916352, 3 -117.63275268438329 141.9670690002956 53.14323089179868, 6 185.28268290456268 -85.60666888853893 847.8280584209433, 7 296.4058368479048 -86.22007710245585 456.39246636684385, 8 453.9615518135075 -3.889743087165442 21.69287466525725, 12 87.31201663741822 34.989519164917304 1172.5082177978252, 13 71.03452168559615 1.9146759011510142 1409.409967146323, 14 24.083978923954362 -61.640750213684356 1474.8890939251937, 15 13.549929060261512 -70.67373894960508 1610.2465035837208, 17 314.3713835976009 -93.17716692393992 1275.3799810797032, 18 281.2078127603459 -286.89669728697436 1037.9209314338398, 19 136.3636379861445 -398.8747708953081 1136.0710025268954, 25 58.30922918385876 106.25274996899036 1292.8332653531677, 26 -98.82165347390537 175.53130453010172 1155.336304242157, 27 -170.51287023488678 2.619322916878346 1108.6173228526097, 
0 113.6008574909072 0.0 852.0145555542532, 1 38.78020199590503 96.46928931067002 856.4565622919341, 2 -174.79415545201718 103.1182173017932 433.12102306378364, 3 -117.99064577076786 154.56884311676978 50.27321664606541, 6 184.76854962498282 -96.46855759470859 847.8740540414046, 7 295.1441110198268 -102.88006351381294 446.05090960299367, 8 446.7913669516852 -67.00709114412166 23.609648070371236, 12 110.67859126048228 -17.426137887187004 1168.3377401438, 13 71.08541891062319 -47.912397808412564 1403.2924902306609, 14 29.911612289609593 -39.80754403639621 1484.963764512294, 15 30.510854823785102 -57.570593012088715 1609.2240835076145, 17 -18.268805870238452 -140.42225939345334 1343.4338485824894, 18 -145.54024238349314 -156.53669528482428 1209.5783532978653, 19 -111.79253915160218 -63.67270033853443 1056.3118492794713, 25 96.15111469218543 62.69248944209292 1365.0187067821023, 26 -100.26884124516734 236.67962202949678 1330.5400888964684, 27 -180.08797381666855 227.3853160209518 1118.2609681552913, 
0 123.06759561514924 0.0 858.0740383848623, 1 57.64067957600271 59.17214704945229 856.9643592988649, 2 -154.42807604252917 78.17545008117575 435.9698231359745, 3 -96.45679478279558 75.60845211470038 54.12510562851412, 6 186.5339418121777 -59.171821083658735 859.183711357892, 7 -171.05040306219234 15.2373691576787 443.6417936723675, 8 -379.01605014461563 3.6604495696117 94.66912737960752, 12 69.88904247023882 8.916418548946773 1186.3394035756824, 13 29.34421433968883 -0.36444688042087137 1408.130556944883, 14 22.667202457361665 20.416544956271405 1489.9273127425465, 15 30.457467572064466 -9.766253332177884 1604.54727913348, 17 -186.51008894813154 -59.6757510272804 1351.823070611049, 18 -338.80046312685096 -23.49875860788154 1218.950538850019, 19 -380.4277172353891 18.572313320849602 958.2082826759232, 25 115.44396623021862 64.89770517652836 1377.7665125740614, 26 -100.45659196429732 244.61269112535192 1384.1595843959908, 27 -120.04427797136633 226.879290272078 1038.7788058658762, 
0 -37.86695249696915 0.0 876.1612779036276, 1 56.959745695820594 11.219418859060262 882.272143860888, 2 18.978011159877855 9.408713077049427 443.68612713068177, 3 18.623203336586847 -65.55012039536251 59.307009185110815, 6 -132.16259436680664 -11.219413478649624 870.0854789084237, 7 -192.94232595938783 76.21555444328582 473.7640211874469, 8 -379.37693433634365 7.472577749262513 105.730279624834, 12 -29.27752826610776 -46.469961671879744 1164.5855803543789, 13 -16.578576058524032 -108.34485473820307 1392.8148493922258, 14 -4.942506477270076 -62.717942114665036 1496.6275886452552, 15 0.1242025269816267 -92.73193354429947 1612.3595913597533, 17 -165.16270297333136 -122.97050987662081 1271.7231249839438, 18 -313.0540859138331 -109.54776850353517 1102.6596565801083, 19 -375.3415446478696 -35.154456351746845 957.2062665249892, 25 111.49036366777831 -74.31260184978142 1214.6314682140985, 26 -96.73213289897154 87.24236920683478 1366.76979062096, 27 -38.703257021956674 88.341360457192 996.3134108344875, 
0 -160.93454811211865 0.0 875.4951149969239, 1 -111.92732271323686 -58.92683610435906 882.48296825283, 2 18.840350783601444 -19.674245481588898 459.0058681000287, 3 36.653187328346775 -128.2136626885432 60.44531480491628, 6 -211.33635299054606 58.92620547187126 868.3230918179178, 7 -215.44265901699094 137.79192309485745 466.1692597534114, 8 -364.02456528812394 47.68514673092085 84.11745793466616, 12 -108.09343940628207 -21.967689513240217 1068.8725122020867, 13 -4.77547100220243 35.57883573295527 1284.3018736462404, 14 64.15717209020926 102.10534968691898 1335.7442902689409, 15 124.70163799730665 110.8893451780404 1448.2058972762106, 17 -193.21125831078015 81.89718095207519 1288.98613791098, 18 -352.4269235325601 136.43501544600892 1112.7571933267384, 19 -400.72790813057117 233.00933089501999 958.2164314243444, 25 112.78829399275388 -28.61117481330129 1217.2506914424891, 26 170.9208170277513 12.195466427876173 956.836094337186, 27 39.69384875987315 192.9805429206617 957.9662061011818, 
0 -142.00107186363405 0.0 872.0548070293704, 1 -111.69504838297982 -67.1054479700537 879.1449114850093, 2 18.8147358408096 -25.085812265347045 443.78443940536437, 3 36.71535574360026 -121.6466261404121 55.52715548780441, 6 -173.25996980652786 67.10474159689002 864.7549710343611, 7 -215.51738893719005 139.22718601643646 462.5674554069296, 8 -364.0301379593831 47.747110732348176 80.66417390006893, 12 -108.0437589734015 -22.1279909306761 1059.6893280959812, 13 -6.6822062358013 33.49444465651645 1280.6794741087729, 14 66.23826080398895 97.39806242429998 1329.1617260905718, 15 126.04470119942299 107.90107014351352 1442.5781247084496, 17 -174.16504579494136 88.35049644777978 1273.3321838289087, 18 -333.56889088492056 145.3981733310976 1083.7956546223422, 19 -362.69735733986994 256.97910327717466 954.9259617193007, 25 112.33979572533613 -44.4032481241444 1212.6751222355344, 26 168.10682220208747 -53.86025152628479 952.9828632158666, 27 117.17366246783557 125.80204254934777 915.4195433004858, 
0 -160.93454811211865 0.0 862.363364919994, 1 -111.45057877103459 -75.71346792148029 863.5466025307935, 2 -18.69422072450461 -50.54656014351569 443.4477231693934, 3 18.200759467632103 -154.7981514300347 47.52885797864519, 6 -212.21037469992788 75.71266729048658 861.1801398213239, 7 -215.45450172949234 138.0193742429234 446.32939382590575, 8 -364.56337182758193 53.67627874422132 75.98222110869597, 12 -103.13960813622833 -28.249557866527375 1059.6374756278333, 13 -4.738604706225253 4.424454577934213 1275.325428307308, 14 76.6991287358261 62.277945894705745 1330.496958533687, 15 139.81983731669254 60.36065036308962 1436.4077684524111, 17 -173.34261144203532 69.04467144912923 1268.262651287256, 18 -331.93530512890214 125.0969294380786 1079.5939118618621, 19 -356.79353974426573 187.68599257359583 951.0524932216349, 25 111.40953527605234 -77.15865049804816 1206.8800925057312, 26 -18.442407304043442 -103.74617698225094 1010.1207248821855, 27 37.388971919755576 -50.4905249242679 949.5636198613236, 
0 -236.66845310605646 0.0 860.9212298833338, 1 -237.00871015163156 -148.31655779165524 863.2390966288565, 2 -18.19559217142261 -155.8898254874932 466.861652521901, 3 17.91465308937839 -215.24270466449164 59.87813882199214, 6 -235.62607976033053 148.31516177931053 858.6033849544622, 7 -216.06654806221775 149.7743367172368 443.5278446149536, 8 -349.4564797701899 101.57091520383028 38.87085688327079, 12 -183.09527320298326 5.909158498389424 1059.912139059379, 13 -18.14984601881687 36.25849193293456 1207.2834955231954, 14 76.9562316665428 31.82987274045142 1216.1691481238295, 15 144.82024315157054 56.37068761624841 1313.8148443841642, 17 0.0 172.77615948229763 1145.1515311937255, 18 -347.2077214397384 314.8935453914969 1085.2704414611353, 19 -366.295040277383 299.2051100987765 950.3074791480024, 25 -36.68582960536066 -124.76556086236876 1214.1278950223032, 26 -17.243760119574898 -356.97958615389905 1003.1381038107944, 27 102.07262497350281 -405.92061616531817 912.1990351292083, 
0 -236.66845310605646 0.0 859.4790948466738, 1 -237.32086897568723 -143.2435924428909 861.7176821249667, 2 -36.37550500716701 -157.54608083883016 465.6162334983531, 3 17.926083454472852 -212.82785702754487 57.88501670269454, 6 -235.33793680833958 143.24226077565388 857.2405283794573, 7 -215.9435998102376 147.41299246757376 455.3218070307248, 8 -350.11602677883764 109.31201884471457 35.75924348097101, 12 -179.78046742471284 6.230687464429785 1058.912699899652, 13 -18.12886611725535 31.592870761834 1205.5132494688364, 14 68.10420050036984 23.896990964920942 1216.1178736794752, 15 128.70488970559666 47.56304087547191 1312.6212756430914, 17 19.706515128838713 163.31684054395768 1143.2067786486878, 18 -345.8934360521263 298.5603788585217 1083.215701534725, 19 -364.3708586660377 276.62098935832154 948.7241677431186, 25 -36.723176414157116 -120.8205052047265 1212.9816928509977, 26 -17.37593567298663 -329.0553842425233 1002.3069215359642, 27 34.34916879947088 -371.5940645373908 910.649610153122, 
0 -274.5354056030256 0.0 859.3092860725569, 1 -291.6659822712639 -148.8057126512941 861.634797249689, 2 -90.48650572680708 -176.6553784733618 467.7160655987563, 3 -35.82641069670052 -215.54856313633607 58.33598163647616, 6 -255.29168353641114 148.80427719976097 856.9837973284251, 7 -215.9255462892132 147.06625652484485 442.22907939634166, 8 -350.82381158145665 117.61928950272167 33.79785442522484, 12 -199.42389509253476 15.105055025344946 1056.493864926904, 13 -14.329573737748463 36.46917581290546 1191.8084874583278, 14 85.23061145963035 9.36251136369583 1193.4791878626684, 15 150.9234947738341 10.887019910817283 1293.8187081219176, 17 19.805115318878073 184.14770937022496 1131.0659762945852, 18 -61.13225111842825 305.0556109276914 989.0993277705792, 19 20.046448780480244 235.13326710613995 895.3462413296094, 25 -73.46619521759504 -119.77249959709626 1212.890498760497, 26 -86.24831475390798 -355.732518551675 1001.5534445540466, 27 34.557643768137545 -349.5722270332135 944.6399411746387, 
0 -312.40235809999473 0.0 865.390611440263, 1 -348.4869790088255 -125.08137288291013 873.205546463155, 2 -199.0683131458179 -176.69377997269515 479.5008178535161, 3 -36.204930332312905 -175.56439639963472 49.043129633924195, 6 -273.35738170223385 125.08025640735566 857.1847436452001, 7 -214.2053216810148 114.02762099096424 458.7387253210388, 8 -350.2170414711633 110.49762834986308 35.163932492788035, 12 -207.65416128917434 1.535220922275169 1051.0578188492577, 13 -10.406881092732519 -2.5086279015944513 1160.919103405292, 14 75.34894030049783 -40.15610188252954 1155.0357234649887, 15 134.9637004634027 -49.22757967296437 1248.4578691642866, 17 39.080504571824164 128.19115295345202 1076.4860786778645, 18 19.92087312326098 208.60339893587957 921.6508187166702, 19 78.13074344930841 126.59262482568073 792.6713984844557, 25 -73.23249307051788 -132.11582968661833 1211.7947722406234, 26 -86.89667471557323 -328.3372340025044 1001.9830163749256, 27 -52.1730528614766 -325.86908135599396 910.1670761031385, 
0 -331.33583434847907 0.0 845.2226520504032, 1 -366.22811386137994 -131.4223647578337 859.7787674123912, 2 -198.1757262008408 -193.83680572459554 480.06878293020446, 3 -269.2479364124608 -207.80416825269594 54.98460522680011, 6 -293.3331095422354 131.42106172168064 829.8450263661664, 7 -214.8278502001574 125.98390434801944 455.97884239680116, 8 -350.545557640039 114.35342282338573 20.058131399461445, 12 -219.18466092140193 10.570070443285658 1063.2717285327717, 13 -8.543184978906888 10.854691346413972 1162.1848319973067, 14 79.45230067042733 -30.354215251806444 1145.6844406267496, 15 144.6758101046285 -39.57270911527014 1240.1411989166465, 17 39.164610140432444 137.07547694176458 1075.4047443195357, 18 19.749871898174337 172.47665224818013 920.2362617522792, 19 76.83433614209875 58.12092474295452 793.3969704307437, 25 -110.23370915847914 -118.56066606530952 1211.3970370295665, 26 -139.24416764456254 -322.80501960890547 977.7028594724368, 27 -52.368009808088075 -312.13982255161727 885.6562987540037, 
0 -369.202786845448 0.0 843.8080950860124, 1 -421.81410306318094 -125.43552578505204 858.2706491142394, 2 -197.65394802838014 -203.85807782319455 479.81314581477454, 3 -269.6109512209835 -202.6913222190926 64.27221157007511, 6 -312.4352675828023 125.43454094715541 828.5614483071909, 7 -310.56640817633325 100.75788646038824 470.2199212383444, 8 -369.1584921309131 104.77063328184377 33.56992596079749, 12 -210.6681837595262 -18.486111545197318 1062.5642135769158, 13 -4.679741682309018 -45.31857043741651 1157.3817103950792, 14 68.7577456415934 -98.2503674340597 1149.757454601177, 15 116.79367160730845 -101.18327204621481 1246.5057858771452, 17 57.94115343813442 80.33211846292633 1059.1085735742417, 18 19.465675672164476 112.43564925854508 905.9680113413232, 19 75.55406287039752 -9.498632009266728 794.0959080656967, 25 -108.81242579046679 -168.60547732480578 1194.2531575700073, 26 -137.4982044265872 -368.9128551447884 975.5677368457361, 27 -51.4242440930723 -378.60169517199347 884.8649349112129, 
0 -388.13626309393254 0.0 856.061682908193, 1 -442.3135960380478 -106.42379109284849 894.2337571531338, 2 -269.81594620003966 -199.8040907867407 550.3622412240863, 3 -305.6580706990674 -201.46109974939137 63.746680824044006, 6 -330.43266387161634 106.42298683330081 815.8938205913813, 7 -308.5747882724775 74.46028693722745 498.3180604750306, 8 -387.5104267781329 93.38910290338282 48.56999551095225, 12 -211.37559591132788 -52.47739325140833 1076.0207093353488, 13 -2.7492147969706617 -127.8957110817629 1137.628666382886, 14 63.55877480594033 -197.81280543981552 1111.7060182314729, 15 113.47574015878233 -222.77225015043905 1195.302820583315, 17 75.57064103799371 -8.623031175134237 1055.8015049613125, 18 57.27811950632506 33.6399405020377 918.5730243264231, 19 130.2402972312205 -69.23599171463465 795.7143588482143, 25 -124.8978539548599 -230.47551737190176 1165.9929578402625, 26 -169.4004487033272 -421.1442953190099 974.5027920368967, 27 -83.7517315141756 -461.22115495280957 874.330261809152, 
0 -388.13626309393254 0.0 855.8130024467279, 1 -442.43709843745006 -105.33663029028043 893.978280703658, 2 -269.3779771375526 -205.97262256948162 550.7112457169173, 3 -323.10729569452536 -207.68947428778412 64.89963893267907, 6 -330.3451876766761 105.33588408294162 815.67232263039, 7 -308.43807042578493 72.65504730639627 498.25557913255807, 8 -387.03546173649875 88.37190441958953 49.3876631945908, 12 -202.78971980464274 -66.31687204689163 1080.7362866201997, 13 -2.7250324827979275 -161.95505141682509 1135.4531548992118, 14 62.10959246944935 -238.64430503559464 1110.944299843674, 15 107.33636371703335 -263.19191242929287 1194.8688836079382, 17 74.87706431596567 -45.25532800882087 1041.9325410713416, 18 56.55697350425849 -17.144605882169046 918.324343864958, 19 128.24071376956223 -129.58513763753552 797.3519314192918, 25 -159.24606999995518 -261.8575594771576 1152.0006422344575, 26 -134.68874673567373 -443.1057200482511 896.0897205926966, 27 -50.36058469272235 -453.50672133766966 873.9851334289741, 
0 -388.13626309393254 0.0 868.2741289604143, 1 -445.47316276579375 -78.61091364164794 918.2832020949984, 2 -344.53031977625193 -169.07651039152125 559.0689527859486, 3 -328.12330622715723 -148.8165556212637 51.60968673413754, 6 -328.1946714385901 78.61053190327392 816.2994359062806, 7 -346.09797797320766 62.152177573837605 473.9046841810294, 8 -389.2949055978993 112.23908899517807 44.27382436406299, 12 -208.8099708518647 -54.77865588732375 1084.762909787341, 13 -22.741677333455133 -156.3652383760457 1121.3119984108687, 14 17.342294157927423 -235.38538079388138 1103.8211879682283, 15 55.1732423858829 -261.41753859759194 1179.1119883529868, 17 74.62434943542682 -58.60284418716005 1041.4742137309272, 18 94.91131201238606 10.306856142508558 930.8176851488082, 19 149.33342408582922 -56.365399413068445 807.3483520692824, 25 -161.19790902683954 -216.04008779030704 1142.996591580783, 26 -175.68533099313348 -288.3660942676456 976.288005670177, 27 -451.96812836051635 -327.48063288822425 1044.548963707421, 
0 -407.0697393424171 0.0 868.2329871904547, 1 -446.3786426364585 -70.64020029789278 918.2420603250388, 2 -350.29488765973457 -104.97875978827157 553.0175564578385, 3 -449.73820649505933 26.033764733557433 173.29065748843664, 6 -366.08897117127276 70.63982019761742 816.4575980886324, 7 -337.9255789236528 -33.76727503192561 484.35663629942485, 8 -374.95058927326596 -39.28423547389758 76.437231907723, 12 -190.84354068497947 -87.48363591836076 1052.1130424898222, 13 -20.5424621504104 -226.15301466276696 1104.6095678398924, 14 37.10490991127814 -311.5756396503687 1073.6042846265027, 15 67.64332960440727 -365.99495249188726 1146.4350862178624, 17 73.478051669612 -119.14628326674121 1039.5407461654988, 18 93.26642964939248 -59.19469091228431 930.5593116319967, 19 146.4155411870981 -133.42158445897823 809.4748087706289, 25 -175.8441854963843 -285.0100385456847 1115.636715293942, 26 -427.28135707172993 -389.1988859178006 974.6710656339684, 27 -85.24225616383197 -398.2417155685322 873.2119119602319, 
0 -416.5364774666597 0.0 849.1098100493002, 1 -466.1843021351629 -60.444085243122714 880.9322468858171, 2 -408.1719450039727 -167.4285069627518 663.3194014288865, 3 -556.8224837491053 28.68715534877009 333.6066449035842, 6 -365.1720042084123 60.44382270312004 816.342769565138, 7 -333.6623275445464 -83.80505905654815 489.4607373354453, 8 -372.33808766570525 -66.880875132395 81.93280726857733, 12 -181.63170078827451 -57.101232868035524 1041.56599355166, 13 -19.882977809012907 -181.27508448918206 1108.2463951475527, 14 34.08669815519989 -263.21653331259324 1081.2209134954046, 15 58.63742926797722 -322.79428385657735 1154.672336932869, 17 74.19871376259562 -81.08343186398852 1040.3606513995078, 18 94.45987504316808 -8.767801391829858 930.3471495416849, 19 148.54581104680216 -77.16488252674449 807.5225271992462, 25 -178.69116270808001 -224.86308667415864 1118.4628272254072, 26 -580.922826665094 -280.931871332734 975.9932699965478, 27 -245.75429536648528 -291.4621678376074 883.0984344210444, 
0 -435.469953715144 0.0 879.9957060427298, 1 -507.1971680987435 -31.351020083897627 942.3110680289325, 2 -465.52229526884014 -217.3446800358607 769.7157245350661, 3 -657.7350032192113 -6.981310998995639 498.15946723704195, 6 -362.55556464588966 31.35094116596462 816.7004488696963, 7 -350.668867023758 -100.82038460899358 442.2037619256824, 8 -377.16043711364927 -15.940948574217117 70.73633387383927, 12 -173.20215650661143 32.951057970539146 985.992578386103, 13 -39.700269316277996 -6.0392708662149985 1099.760036101084, 14 -17.971558662598085 -95.93708442519792 1113.8980053359214, 15 6.268356468651405 -138.2002620955838 1202.8913550812863, 17 76.67192817223848 49.54310375916888 1031.4165780897858, 18 97.10850400407631 103.14525360757537 930.3271665855107, 19 154.1808232460239 71.64593608013324 802.9666887336633, 25 -301.2478174035715 -22.2859572910684 1128.8569153933545, 26 -692.44529292342 -46.212031860364476 1016.3651467223347, 27 -1147.1266557596912 -153.19249856388421 1194.041972550022, 
